,loss,val_loss,ssim,val_ssim
0,0.2635437846183777,0.2385035753250122,0.7364561557769775,0.7614965438842773
1,0.22392010688781738,0.20685060322284698,0.7760800123214722,0.7931492924690247
2,0.20567388832569122,0.21380534768104553,0.7943260073661804,0.7861945629119873
3,0.2016167938709259,0.2084263265132904,0.7983832359313965,0.7915738224983215
4,0.1949915885925293,0.18039430677890778,0.8050084114074707,0.8196056485176086
5,0.17972832918167114,0.16393384337425232,0.8202716112136841,0.836065948009491
6,0.15863627195358276,0.15779700875282288,0.8413635492324829,0.8422029614448547
7,0.14918456971645355,0.14826729893684387,0.85081547498703,0.8517325520515442
8,0.13824108242988586,0.1353394091129303,0.8617588877677917,0.8646606206893921
9,0.13055859506130219,0.12586897611618042,0.8694415092468262,0.87413090467453
10,0.1251467913389206,0.12291185557842255,0.8748533129692078,0.877088189125061
11,0.12124381214380264,0.11839985847473145,0.8787563443183899,0.8816002011299133
12,0.11937028169631958,0.11915452778339386,0.8806297183036804,0.8808454275131226
13,0.11671341955661774,0.11660005152225494,0.8832866549491882,0.8834000825881958
14,0.114939846098423,0.11137726157903671,0.88506019115448,0.8886227607727051
15,0.11016891151666641,0.10848680883646011,0.8898311853408813,0.8915132284164429
16,0.10664186626672745,0.10621088743209839,0.8933582305908203,0.8937892913818359
17,0.10624013841152191,0.10454165935516357,0.8937599062919617,0.8954582214355469
18,0.10588139295578003,0.10211528837680817,0.8941184878349304,0.8978848457336426
19,0.10591800510883331,0.10376008599996567,0.8940820693969727,0.8962399363517761
20,0.10286188125610352,0.09848596900701523,0.8971381187438965,0.9015140533447266
21,0.10111837089061737,0.10363228619098663,0.8988816142082214,0.8963677287101746
22,0.10237985849380493,0.10102120786905289,0.8976202011108398,0.8989787101745605
23,0.09702151268720627,0.09753976762294769,0.9029785394668579,0.9024602770805359
24,0.09525670111179352,0.09333889931440353,0.9047431945800781,0.9066610336303711
25,0.09290987253189087,0.09132931381464005,0.9070900678634644,0.9086707234382629
26,0.09398497641086578,0.09553171694278717,0.9060149192810059,0.9044682383537292
27,0.09285224974155426,0.09021039307117462,0.9071475863456726,0.9097896814346313
28,0.09223742038011551,0.09267324954271317,0.9077626466751099,0.9073268175125122
29,0.09123458713293076,0.0894833356142044,0.9087656140327454,0.9105167388916016
30,0.09194514155387878,0.098051518201828,0.9080547094345093,0.9019484519958496
31,0.09099266678094864,0.08771494030952454,0.9090074300765991,0.9122849702835083
32,0.08866238594055176,0.09430219233036041,0.911337673664093,0.9056977033615112
33,0.08921889960765839,0.08892430365085602,0.9107810258865356,0.91107577085495
34,0.08808843791484833,0.08670834451913834,0.9119114875793457,0.9132916331291199
35,0.08685024082660675,0.08566232025623322,0.9131498336791992,0.9143378138542175
36,0.08620422333478928,0.08580733835697174,0.9137958288192749,0.9141925573348999
37,0.08595920354127884,0.08389247953891754,0.9140405654907227,0.9161076545715332
38,0.08576080948114395,0.08652852475643158,0.914239227771759,0.913471519947052
39,0.08737409859895706,0.08573736995458603,0.912625789642334,0.9142626523971558
40,0.08492729067802429,0.08428098261356354,0.9150726199150085,0.9157190322875977
41,0.08343278616666794,0.08259698003530502,0.9165672063827515,0.9174031019210815
42,0.08427747339010239,0.08512537181377411,0.9157225489616394,0.9148746728897095
43,0.08416102826595306,0.08290154486894608,0.915838897228241,0.9170984029769897
44,0.08434189110994339,0.08149439096450806,0.9156581163406372,0.9185054898262024
45,0.08208989351987839,0.08148932456970215,0.9179102182388306,0.9185107946395874
46,0.08176659047603607,0.0816887766122818,0.9182335734367371,0.9183112382888794
47,0.08088173717260361,0.07988925278186798,0.9191182851791382,0.9201107025146484
48,0.08003496378660202,0.07936345785856247,0.9199650883674622,0.9206365346908569
49,0.08071919530630112,0.07925515621900558,0.9192807078361511,0.9207450151443481
50,0.08161777257919312,0.0799003541469574,0.9183822870254517,0.9200997352600098
51,0.08041327446699142,0.08010252565145493,0.9195867776870728,0.9198975563049316
52,0.0810139924287796,0.0814133733510971,0.9189862012863159,0.9185867309570312
53,0.08139578998088837,0.07883120328187943,0.9186041951179504,0.9211686849594116
54,0.07986857742071152,0.07896454632282257,0.9201313853263855,0.9210354089736938
55,0.08041216433048248,0.08229704946279526,0.9195877313613892,0.9177030324935913
56,0.08050569146871567,0.07935608178377151,0.9194943308830261,0.9206439852714539
57,0.07989434152841568,0.07857709378004074,0.9201056361198425,0.9214228391647339
58,0.07811275124549866,0.0771617665886879,0.9218872785568237,0.9228383302688599
59,0.07718034833669662,0.07607896625995636,0.9228194952011108,0.9239209890365601
60,0.07683290541172028,0.07689100503921509,0.9231671094894409,0.9231089353561401
61,0.0786610022187233,0.07714598625898361,0.9213391542434692,0.9228540658950806
62,0.07786484062671661,0.077324278652668,0.9221353530883789,0.9226754307746887
63,0.07654134929180145,0.07580060511827469,0.9234585762023926,0.9241994023323059
64,0.07513616979122162,0.07384991645812988,0.9248636960983276,0.9261501431465149
65,0.0748385488986969,0.07482365518808365,0.9251613616943359,0.9251764416694641
66,0.0767597109079361,0.07577524334192276,0.9232403039932251,0.924224853515625
67,0.07592394202947617,0.07520793378353119,0.9240759611129761,0.9247919917106628
68,0.07649064064025879,0.07461264729499817,0.923509418964386,0.9253875017166138
69,0.07665587961673737,0.07556029409170151,0.9233440160751343,0.924439549446106
70,0.07452116161584854,0.07398612052202225,0.9254787564277649,0.9260139465332031
71,0.07549276947975159,0.07646938413381577,0.9245072603225708,0.9235302805900574
72,0.07615271210670471,0.07488689571619034,0.9238473176956177,0.9251130819320679
73,0.07578104734420776,0.07419680804014206,0.9242188334465027,0.9258033037185669
74,0.07545338571071625,0.07372699677944183,0.9245465993881226,0.9262730479240417
75,0.07346618175506592,0.07226146012544632,0.9265336990356445,0.9277386665344238
76,0.07292493432760239,0.0726228803396225,0.9270750284194946,0.9273772239685059
77,0.07353334873914719,0.0762215256690979,0.9264666438102722,0.9237785339355469
78,0.07603056728839874,0.07396098971366882,0.923969566822052,0.9260390400886536
79,0.07390689849853516,0.07571208477020264,0.9260932803153992,0.9242879152297974
80,0.07374533265829086,0.07177525013685226,0.9262545704841614,0.9282247424125671
81,0.07217611372470856,0.07242657244205475,0.9278237223625183,0.9275735020637512
82,0.0726616382598877,0.07229945808649063,0.9273382425308228,0.9277005195617676
83,0.07356615364551544,0.07289297878742218,0.9264338612556458,0.9271071553230286
84,0.07154759764671326,0.07113698124885559,0.9284524917602539,0.9288630485534668
85,0.07383255660533905,0.07614214718341827,0.9261674880981445,0.9238578081130981
86,0.07453659176826477,0.07822871208190918,0.9254635572433472,0.921771228313446
87,0.07491108030080795,0.07203315943479538,0.9250888824462891,0.9279667139053345
88,0.07166726887226105,0.07048405706882477,0.9283329248428345,0.9295159578323364
89,0.072787806391716,0.07213513553142548,0.9272122383117676,0.9278648495674133
90,0.07143707573413849,0.06973253190517426,0.9285629391670227,0.9302674531936646
91,0.07273406535387039,0.07063634693622589,0.9272659420967102,0.9293635487556458
92,0.0715765506029129,0.07023156434297562,0.9284234046936035,0.929768443107605
93,0.07220207154750824,0.07113874703645706,0.9277979135513306,0.9288613200187683
94,0.0733252540230751,0.07067746669054031,0.9266746640205383,0.9293226003646851
95,0.07075563073158264,0.07035119831562042,0.929244339466095,0.929648756980896
96,0.0699019581079483,0.06931620091199875,0.9300979375839233,0.9306837916374207
97,0.07096594572067261,0.07017149031162262,0.9290339350700378,0.9298286437988281
98,0.07094567269086838,0.07766348123550415,0.9290544390678406,0.9223362803459167
99,0.07403015345335007,0.0757002979516983,0.9259698987007141,0.9242997169494629
100,0.07179483771324158,0.07131677865982056,0.9282050132751465,0.9286831617355347
101,0.06970401108264923,0.06837552785873413,0.9302959442138672,0.9316245317459106
102,0.06866881996393204,0.06861965358257294,0.9313311576843262,0.9313804507255554
103,0.06889413297176361,0.06961872428655624,0.9311057925224304,0.9303812980651855
104,0.0695934146642685,0.07004836946725845,0.9304064512252808,0.9299516677856445
105,0.0690297931432724,0.06793437898159027,0.9309700727462769,0.9320657849311829
106,0.06843558698892593,0.0684252679347992,0.931564450263977,0.931574821472168
107,0.06908567249774933,0.06923118233680725,0.9309144020080566,0.9307689666748047
108,0.06925714761018753,0.06953679025173187,0.9307429194450378,0.9304631352424622
109,0.06887194514274597,0.06879028677940369,0.9311281442642212,0.9312097430229187
110,0.0685674399137497,0.06769241392612457,0.9314324259757996,0.9323076009750366
111,0.06802240014076233,0.06794241070747375,0.9319777488708496,0.9320575594902039
112,0.06823475658893585,0.06814709305763245,0.9317652583122253,0.9318526983261108
113,0.06805651634931564,0.06674367189407349,0.931943416595459,0.9332563281059265
114,0.06742021441459656,0.0672750324010849,0.9325796961784363,0.9327249526977539
115,0.06785368174314499,0.06699328124523163,0.9321465492248535,0.9330066442489624
116,0.0684545561671257,0.06819342076778412,0.9315453767776489,0.9318065643310547
117,0.06794203817844391,0.06769008934497833,0.9320580363273621,0.9323099255561829
118,0.06910943239927292,0.07092048972845078,0.9308904409408569,0.9290794134140015
119,0.07084693014621735,0.06930582225322723,0.9291530847549438,0.9306942224502563
120,0.07029678672552109,0.06847526133060455,0.9297031164169312,0.9315246343612671
121,0.06861049681901932,0.06803819537162781,0.931389331817627,0.9319618344306946
122,0.06792815029621124,0.06821851432323456,0.9320719838142395,0.9317812919616699
123,0.06825709342956543,0.0678548514842987,0.9317429661750793,0.9321451187133789
124,0.06819282472133636,0.07692679762840271,0.9318070411682129,0.9230731725692749
125,0.0691552460193634,0.06812935322523117,0.930844783782959,0.9318706393241882
126,0.06716672331094742,0.06617423892021179,0.932833194732666,0.9338257908821106
127,0.06680868566036224,0.06619437783956528,0.933191180229187,0.9338056445121765
128,0.06722129881381989,0.06705047190189362,0.9327786564826965,0.9329495429992676
129,0.06605152040719986,0.06636723130941391,0.9339483976364136,0.9336327314376831
130,0.06713368743658066,0.06709515303373337,0.9328663945198059,0.9329047203063965
131,0.06788298487663269,0.0688616931438446,0.9321171641349792,0.9311383366584778
132,0.07071192562580109,0.07002061605453491,0.9292882084846497,0.9299793243408203
133,0.06817499548196793,0.06753002852201462,0.9318251609802246,0.9324699640274048
134,0.0669083222746849,0.06807346642017365,0.9330918192863464,0.931926429271698
135,0.06698239594697952,0.06604252010583878,0.9330175518989563,0.9339574575424194
136,0.06663233041763306,0.06611651927232742,0.9333675503730774,0.9338833689689636
137,0.06607000529766083,0.06530115008354187,0.9339300394058228,0.9346989393234253
138,0.06573186069726944,0.06512857228517532,0.9342681765556335,0.93487149477005
139,0.06488148868083954,0.06607124209403992,0.9351184964179993,0.9339288473129272
140,0.06522025913000107,0.06595085561275482,0.9347797632217407,0.934049129486084
141,0.06522469222545624,0.06418267637491226,0.9347752332687378,0.9358172416687012
142,0.06523473560810089,0.06499864906072617,0.9347653388977051,0.9350012540817261
143,0.06479470431804657,0.06469812244176865,0.9352052807807922,0.9353018999099731
144,0.0654275119304657,0.06669128686189651,0.934572696685791,0.9333088994026184
145,0.06990567594766617,0.06626135855913162,0.9300943613052368,0.9337385892868042
146,0.0666642040014267,0.06567926704883575,0.9333359003067017,0.9343207478523254
147,0.06640346348285675,0.06589106470346451,0.9335964322090149,0.9341089129447937
148,0.06596797704696655,0.06529062986373901,0.9340319633483887,0.9347095489501953
149,0.06455327570438385,0.06344963610172272,0.9354467391967773,0.936550498008728
150,0.06449602544307709,0.06414086371660233,0.9355038404464722,0.9358590245246887
151,0.06548991054296494,0.064907968044281,0.934510350227356,0.9350920915603638
152,0.06524538993835449,0.0648479014635086,0.9347546696662903,0.9351520538330078
153,0.06415870040655136,0.06509620696306229,0.9358413815498352,0.934903621673584
154,0.06505060940980911,0.06577203422784805,0.934949517250061,0.9342279434204102
155,0.06523095816373825,0.064987912774086,0.9347691535949707,0.9350120425224304
156,0.06493514776229858,0.0639164000749588,0.9350647926330566,0.9360836744308472
157,0.06603001058101654,0.06565017253160477,0.9339700937271118,0.9343496561050415
158,0.06629317998886108,0.06525680422782898,0.9337068796157837,0.9347431063652039
159,0.06520626693964005,0.06523726135492325,0.9347936511039734,0.9347627758979797
160,0.06497201323509216,0.06331203877925873,0.9350278973579407,0.9366880655288696
161,0.06354514509439468,0.06399238854646683,0.9364547729492188,0.9360076785087585
162,0.0639469102025032,0.06385834515094757,0.9360529184341431,0.9361414909362793
163,0.06494585424661636,0.0645599439740181,0.9350541234016418,0.9354400634765625
164,0.06511655449867249,0.0633486658334732,0.9348834753036499,0.9366514086723328
165,0.06416039168834686,0.06448311358690262,0.9358396530151367,0.9355169534683228
166,0.06615527719259262,0.06731613725423813,0.9338447451591492,0.9326838254928589
167,0.06419415771961212,0.06357904523611069,0.9358059167861938,0.9364209175109863
168,0.06434644758701324,0.06376758217811584,0.935653567314148,0.9362323880195618
169,0.06382347643375397,0.06421452015638351,0.936176598072052,0.9357854127883911
170,0.06376778334379196,0.06393583863973618,0.9362322688102722,0.9360641241073608
171,0.06338786333799362,0.06243949383497238,0.9366122484207153,0.9375603795051575
172,0.06253862380981445,0.06407524645328522,0.9374613761901855,0.9359248280525208
173,0.06393472105264664,0.06375066190958023,0.9360651969909668,0.9362492561340332
174,0.06482390314340591,0.06461870670318604,0.9351760745048523,0.935381293296814
175,0.06485400348901749,0.06286759674549103,0.9351460337638855,0.9371326565742493
176,0.06499059498310089,0.06456156075000763,0.9350093603134155,0.935438334941864
177,0.0647759661078453,0.06240406632423401,0.935224175453186,0.9375959634780884
178,0.06329682469367981,0.06313018500804901,0.9367032051086426,0.9368698000907898
179,0.06366398185491562,0.0645080953836441,0.9363358616828918,0.9354919195175171
180,0.06447272002696991,0.06414105743169785,0.9355271458625793,0.9358588457107544
181,0.06351565569639206,0.06206582859158516,0.9364842176437378,0.9379341006278992
182,0.0633697435259819,0.06495831906795502,0.9366302490234375,0.935041606426239
183,0.06349100172519684,0.06344275921583176,0.9365090131759644,0.9365571737289429
184,0.0635153204202652,0.062407661229372025,0.9364848136901855,0.9375923871994019
185,0.06359024345874786,0.06368030607700348,0.9364096522331238,0.9363198280334473
186,0.06332430243492126,0.0629807636141777,0.9366757273674011,0.9370190501213074
187,0.06293243169784546,0.06220800429582596,0.9370676279067993,0.9377919435501099
188,0.06264271587133408,0.06162494421005249,0.9373572468757629,0.9383751749992371
189,0.061808280646800995,0.061236970126628876,0.9381917119026184,0.9387629628181458
190,0.0624246783554554,0.06243926286697388,0.9375755190849304,0.9375606775283813
191,0.06295840442180634,0.06202278286218643,0.9370416402816772,0.9379774332046509
192,0.06222161650657654,0.06193128228187561,0.9377783536911011,0.9380688667297363
193,0.0629204735159874,0.06271854043006897,0.9370795488357544,0.9372814297676086
194,0.06485393643379211,0.06240839511156082,0.9351458549499512,0.937591552734375
195,0.06268450617790222,0.06274352222681046,0.9373155832290649,0.9372563362121582
196,0.062207192182540894,0.06263268738985062,0.9377927780151367,0.93736732006073
197,0.06319046020507812,0.06366430222988129,0.9368095397949219,0.9363356828689575
198,0.06360495835542679,0.06337326765060425,0.9363950490951538,0.9366265535354614
199,0.06278081238269806,0.06171257421374321,0.9372191429138184,0.9382875561714172
200,0.06219032406806946,0.06206066533923149,0.9378097653388977,0.9379393458366394
201,0.06165008991956711,0.060934267938137054,0.9383499026298523,0.9390657544136047
202,0.06210634857416153,0.06183598190546036,0.9378935694694519,0.9381640553474426
203,0.06190577149391174,0.06293398141860962,0.938094437122345,0.9370659589767456
204,0.06203049421310425,0.06163755804300308,0.9379695057868958,0.9383624196052551
205,0.06078282743692398,0.060429323464632034,0.9392170906066895,0.9395706057548523
206,0.061599355190992355,0.0629512369632721,0.9384007453918457,0.9370487332344055
207,0.06317146122455597,0.061957430094480515,0.9368284940719604,0.9380426406860352
208,0.06147092580795288,0.06163027137517929,0.9385291337966919,0.9383697509765625
209,0.06117909401655197,0.06020530313253403,0.9388209581375122,0.9397947192192078
210,0.061431169509887695,0.06115492060780525,0.9385687708854675,0.938845157623291
211,0.06186041980981827,0.06290829181671143,0.9381397366523743,0.9370916485786438
212,0.06218479201197624,0.060865361243486404,0.9378153085708618,0.9391347169876099
213,0.06108267232775688,0.06016100198030472,0.9389172792434692,0.9398390650749207
214,0.06128980591893196,0.06195636838674545,0.9387102127075195,0.9380435943603516
215,0.06112139672040939,0.06108451634645462,0.9388786554336548,0.9389154314994812
216,0.06208014488220215,0.061486195772886276,0.9379197955131531,0.9385138750076294
217,0.06188163161277771,0.06106330826878548,0.9381183385848999,0.9389365911483765
218,0.06215554475784302,0.061496227979660034,0.937844455242157,0.9385038614273071
219,0.06289678812026978,0.06263013184070587,0.937103271484375,0.9373698234558105
220,0.061970584094524384,0.06032232195138931,0.938029408454895,0.9396777153015137
221,0.061313919723033905,0.06182459741830826,0.9386860728263855,0.93817538022995
222,0.06372955441474915,0.06279030442237854,0.9362704157829285,0.9372096061706543
223,0.06435779482126236,0.06380213797092438,0.9356421232223511,0.9361979365348816
224,0.06229647994041443,0.06128450483083725,0.9377034902572632,0.9387154579162598
225,0.06245932728052139,0.06101261451840401,0.9375407099723816,0.9389874339103699
226,0.06056130677461624,0.061043523252010345,0.9394386410713196,0.9389564394950867
227,0.06060350686311722,0.06022955849766731,0.9393965005874634,0.9397703409194946
228,0.06093509867787361,0.06263667345046997,0.9390649795532227,0.9373632669448853
229,0.061750300228595734,0.0610036626458168,0.9382497072219849,0.9389963150024414
230,0.06109088659286499,0.06173274666070938,0.9389088749885559,0.9382673501968384
231,0.06020931154489517,0.060803841799497604,0.9397907257080078,0.9391962289810181
232,0.05980542302131653,0.05922486260533333,0.9401946067810059,0.9407752156257629
233,0.060560960322618484,0.05997544527053833,0.9394389986991882,0.9400246739387512
234,0.05996109917759895,0.0593697652220726,0.940038800239563,0.940630316734314
235,0.0598762109875679,0.060756195336580276,0.9401238560676575,0.9392437934875488
236,0.0613463893532753,0.06098867580294609,0.9386534690856934,0.9390112161636353
237,0.060033343732357025,0.05922505259513855,0.9399666786193848,0.9407750368118286
238,0.059045691043138504,0.05911480635404587,0.9409543871879578,0.9408852458000183
239,0.05999264866113663,0.06382347643375397,0.940007209777832,0.9361764788627625
240,0.06207991763949394,0.060216762125492096,0.9379202127456665,0.9397834539413452
241,0.060180991888046265,0.06044789403676987,0.9398189783096313,0.9395521283149719
242,0.060012735426425934,0.06045941635966301,0.9399871826171875,0.9395405650138855
243,0.060267649590969086,0.06280577927827835,0.9397321939468384,0.9371942281723022
244,0.06133174151182175,0.061080098152160645,0.9386682510375977,0.9389199018478394
245,0.06291739642620087,0.06866569817066193,0.9370826482772827,0.931334376335144
246,0.0627814531326294,0.05998959019780159,0.9372185468673706,0.9400105476379395
247,0.059861402958631516,0.05882151052355766,0.9401386380195618,0.9411786198616028
248,0.05988023802638054,0.06007866933941841,0.9401196241378784,0.9399213790893555
249,0.06011641025543213,0.059876613318920135,0.9398837089538574,0.9401235580444336
250,0.06069638207554817,0.060506273061037064,0.9393037557601929,0.9394936561584473
251,0.060271769762039185,0.05955030396580696,0.9397283792495728,0.940449595451355
252,0.06009485200047493,0.060638587921857834,0.9399051666259766,0.9393614530563354
253,0.05983344465494156,0.05925549939274788,0.9401663541793823,0.9407445192337036
254,0.05908843129873276,0.05833397060632706,0.9409112930297852,0.9416659474372864
255,0.0583648756146431,0.058989834040403366,0.9416351318359375,0.9410101771354675
256,0.05885065719485283,0.062293313443660736,0.9411492347717285,0.9377067685127258
257,0.059280604124069214,0.05842957645654678,0.9407194256782532,0.9415704607963562
258,0.0588647834956646,0.058078207075595856,0.9411354064941406,0.9419217109680176
259,0.058705221861600876,0.059416938573122025,0.94129478931427,0.9405830502510071
260,0.05933070927858353,0.05893971771001816,0.9406693577766418,0.9410602450370789
261,0.05906900763511658,0.058375388383865356,0.9409312009811401,0.9416245222091675
262,0.0585474967956543,0.05747390538454056,0.9414525032043457,0.9425261616706848
263,0.059895019978284836,0.05961238220334053,0.9401048421859741,0.9403877258300781
264,0.0608014352619648,0.06077331304550171,0.9391986131668091,0.9392268061637878
265,0.059630416333675385,0.06039652228355408,0.9403694272041321,0.9396034479141235
266,0.059896670281887054,0.05876179784536362,0.9401034116744995,0.941238284111023
267,0.05909603834152222,0.058471016585826874,0.9409039616584778,0.9415289759635925
268,0.0593220591545105,0.058468181639909744,0.9406780004501343,0.9415318369865417
269,0.0586097426712513,0.057954587042331696,0.9413902163505554,0.9420455098152161
270,0.05897468328475952,0.058212488889694214,0.9410252571105957,0.941787600517273
271,0.05814483016729355,0.057306982576847076,0.941855251789093,0.9426929354667664
272,0.058036137372255325,0.05927357077598572,0.9419639706611633,0.9407264590263367
273,0.059780020266771317,0.059538643807172775,0.9402198791503906,0.9404613375663757
274,0.06016097590327263,0.05991203337907791,0.939839243888855,0.9400879740715027
275,0.05933304876089096,0.05849785730242729,0.9406670331954956,0.9415022730827332
276,0.058808766305446625,0.05807202309370041,0.9411913752555847,0.9419279098510742
277,0.05805237218737602,0.05860437825322151,0.9419476389884949,0.9413957595825195
278,0.05926169082522392,0.057746075093746185,0.9407383799552917,0.9422540664672852
279,0.05849160999059677,0.05856936052441597,0.9415082931518555,0.9414305686950684
280,0.05830187723040581,0.06061141937971115,0.9416980743408203,0.9393883943557739
281,0.06043630093336105,0.05977470427751541,0.9395637512207031,0.9402253031730652
282,0.06061505153775215,0.06407266110181808,0.9393850564956665,0.9359273910522461
283,0.06021081283688545,0.05890791490674019,0.9397891163825989,0.9410921931266785
284,0.058114420622587204,0.057845212519168854,0.9418855905532837,0.9421547651290894
285,0.05916852504014969,0.0602906160056591,0.9408315420150757,0.939709484577179
286,0.059392523020505905,0.058221619576215744,0.9406075477600098,0.9417784810066223
287,0.058528464287519455,0.0604669526219368,0.9414715766906738,0.9395331144332886
288,0.05968663841485977,0.05880060791969299,0.940313458442688,0.9411994814872742
289,0.0584411546587944,0.05872092768549919,0.9415590167045593,0.9412792325019836
290,0.05870836228132248,0.05774639919400215,0.9412916898727417,0.9422537088394165
291,0.0583127923309803,0.057319313287734985,0.941687285900116,0.9426806569099426
292,0.058053404092788696,0.05764316767454147,0.9419466257095337,0.9423565864562988
293,0.05985551327466965,0.058181703090667725,0.940144419670105,0.9418184161186218
294,0.059382807463407516,0.05983030050992966,0.9406172633171082,0.9401698112487793
295,0.059226375073194504,0.05838619917631149,0.940773606300354,0.9416137933731079
296,0.057855598628520966,0.057883936911821365,0.942144513130188,0.9421161413192749
297,0.05859188362956047,0.058379340916872025,0.9414082765579224,0.9416206479072571
298,0.059259213507175446,0.05760865658521652,0.9407407641410828,0.9423912763595581
299,0.056914471089839935,0.05627455562353134,0.9430855512619019,0.9437254667282104
300,0.05733773112297058,0.057289063930511475,0.9426624178886414,0.9427108764648438
301,0.057621635496616364,0.056905597448349,0.9423784017562866,0.9430944323539734
302,0.05780041217803955,0.057941775768995285,0.94219970703125,0.9420582056045532
303,0.05817162245512009,0.057848066091537476,0.9418283700942993,0.942151665687561
304,0.05798142030835152,0.05784115940332413,0.9420186877250671,0.9421588778495789
305,0.059261392802000046,0.060182034969329834,0.9407385587692261,0.9398180246353149
306,0.058989666402339935,0.05935972183942795,0.9410101771354675,0.9406402707099915
307,0.058885253965854645,0.057804130017757416,0.941114604473114,0.9421960115432739
308,0.05806853622198105,0.05708055943250656,0.9419312477111816,0.942919135093689
309,0.05692105367779732,0.05664701387286186,0.943078875541687,0.9433528780937195
310,0.05790264531970024,0.05800924822688103,0.9420973658561707,0.9419906735420227
311,0.057810328900814056,0.05705695226788521,0.9421895742416382,0.9429429769515991
312,0.05675925686955452,0.05628432705998421,0.9432406425476074,0.9437157511711121
313,0.05735747888684273,0.05725894123315811,0.9426425099372864,0.9427412152290344
314,0.05783408135175705,0.05792133882641792,0.9421660304069519,0.9420787692070007
315,0.05789709836244583,0.056902892887592316,0.9421030282974243,0.9430971145629883
316,0.05823979899287224,0.05792304873466492,0.941760241985321,0.9420769810676575
317,0.05857515335083008,0.05740076303482056,0.9414248466491699,0.9425991773605347
318,0.05800797790288925,0.0575079545378685,0.9419921040534973,0.9424920082092285
319,0.05792570114135742,0.05731261894106865,0.942074179649353,0.9426873326301575
320,0.057513557374477386,0.05663927271962166,0.9424864053726196,0.9433609247207642
321,0.057097263634204865,0.05728108808398247,0.9429027438163757,0.9427189826965332
322,0.05809440091252327,0.0580601766705513,0.9419054985046387,0.9419399499893188
323,0.05975660681724548,0.05978037044405937,0.9402432441711426,0.940219521522522
324,0.0593855157494545,0.058270614594221115,0.9406143426895142,0.9417293667793274
325,0.05895458534359932,0.0573868565261364,0.9410454034805298,0.9426130056381226
326,0.058494050055742264,0.0569978728890419,0.9415060877799988,0.9430022239685059
327,0.0569436252117157,0.05660533159971237,0.9430562853813171,0.943394660949707
328,0.056569404900074005,0.0566176101565361,0.9434306025505066,0.9433825612068176
329,0.05717906355857849,0.05675546079874039,0.9428209066390991,0.9432446360588074
330,0.0569208487868309,0.056633323431015015,0.9430791735649109,0.943366527557373
331,0.057049572467803955,0.05644162371754646,0.9429503679275513,0.9435580968856812
332,0.05701146647334099,0.058498382568359375,0.9429885149002075,0.9415014982223511
333,0.05675113946199417,0.05674291402101517,0.9432487487792969,0.9432571530342102
334,0.05708692595362663,0.05629916861653328,0.9429131746292114,0.943700909614563
